SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
6.348132240203364,3.476677815710284,5.488764177448796,2.2937206285340803,Iris-virginica
5.368693102717489,2.9584897349269292,4.742810744197607,1.5357589501249393,Iris-versicolor
4.347375750584243,3.413835582534633,0.8525858191489153,0.3043395329760749,Iris-setosa
6.133902965252512,3.223863546603082,5.706763216867828,2.6908382045322226,Iris-virginica
5.127388263920174,3.172003399460504,1.5425156851612059,-0.07121249541254393,Iris-setosa
6.597746226834051,3.529379639916672,5.85678367783162,1.8959527702361179,Iris-virginica
5.7132407067215585,2.5988898616851133,4.557579081063169,1.1549364062895302,Iris-versicolor
6.000506729568227,2.7324611462049853,3.9754120955532364,1.1417169407148562,Iris-versicolor
5.000276574730388,3.4480974942687834,1.212557262315494,0.005958984316014437,Iris-setosa
5.8993821284747066,2.745545916363872,5.335973165784232,1.6408711062288297,Iris-virginica
6.492604004987531,2.0529577348654113,4.593949196554485,1.235987282120143,Iris-versicolor
5.71165678136133,2.521268581763761,4.910761563349421,1.443460591122436,Iris-versicolor
6.455958583113923,2.2266621823297372,4.5659287803514435,1.449643223946214,Iris-versicolor
5.987124851302189,1.9064171985038512,4.223239081449015,0.7260099235322697,Iris-versicolor
6.157419408488834,2.2435358936984837,5.1198069709060245,1.962243687123186,Iris-virginica
5.055207045962272,3.319196284470789,1.8674658167554266,-0.09974056058785169,Iris-setosa
5.8644890094094,2.4541626355840886,3.92779813385991,0.9408545132570123,Iris-versicolor
6.472603305002194,3.284205739371038,5.7150453023303,2.5089915640835017,Iris-virginica
4.514311947306097,3.1216451501768243,1.5639192096109387,0.4550404587479193,Iris-setosa
6.946527789991442,2.8465175409105177,4.862777998866057,1.5800980351542895,Iris-versicolor
4.561438482478318,3.4169393928962806,0.8594199223195556,-0.050508955034053504,Iris-setosa
5.100030438414341,3.4743655584540862,1.2855814442222848,0.16270180650941224,Iris-setosa
4.829251202415595,3.691050973394295,1.6583011052681238,0.47333583865749307,Iris-setosa
4.948293177187992,2.9639916669378574,1.610524002540184,0.3743882243197607,Iris-setosa
5.787742114190089,2.8978905031228708,4.4201895694025515,1.0658279090195086,Iris-versicolor
6.051462125844026,3.7700662206529354,1.1169606306223545,0.4667188971717715,Iris-setosa
5.790931068231318,2.789500414325115,4.888214943748257,2.0157115531120726,Iris-virginica
6.132794702875046,3.276492799557102,4.4653515489409354,1.678582412372002,Iris-versicolor
5.928015815774467,4.548989297596874,1.2580101741998244,0.5118412914784085,Iris-setosa
4.575010440933616,2.9986216047992715,1.6676282692713122,0.04736653317551409,Iris-setosa
5.807877714305352,2.8342170056659213,4.375972806905297,1.0774023853658445,Iris-versicolor
4.986584866945928,3.3903985400054366,1.3154085687776012,0.827000367120118,Iris-setosa
5.990947059747089,3.0849893663179655,4.12125146313187,1.1192815578063582,Iris-versicolor
6.318361846392116,2.4316083809567837,5.0863278763200555,1.4232043768875025,Iris-versicolor
6.685564551088678,3.3571563324732416,5.017393435551669,1.5493458645947793,Iris-versicolor
5.196473332453069,2.763004604858294,1.8372666044532677,0.10264844924616273,Iris-setosa
6.076443921387272,2.742609874639007,4.841512784906579,1.8025915412007125,Iris-virginica
6.13234309012765,2.780358963038585,4.6906121447846525,1.6202083640724116,Iris-virginica
6.037262834281132,3.535301390740406,5.467628498042596,2.1061186815635837,Iris-virginica
6.646137850665171,2.810066949483856,4.900614396355961,1.300005715548131,Iris-versicolor
5.802909965769319,2.8636263827752675,4.281990481222849,0.802781772825129,Iris-versicolor
5.392332345670712,3.4067615129418325,1.4219789203719557,0.35002900596477643,Iris-setosa
5.260408373410143,2.7353987498914023,1.7962322223547607,-0.0678559470504379,Iris-setosa
6.433482976817768,3.0088259955345893,5.020048898847107,2.1733978802718257,Iris-virginica
5.916693279720248,2.9467438688573067,4.483873683681962,1.3129340260768112,Iris-versicolor
6.248892616053502,3.3276399878373115,4.540313697848736,1.7515044222687295,Iris-versicolor
4.715382555668965,3.2927195146518224,1.1409539027276463,0.38859026852051,Iris-setosa
5.085529104402924,3.3477269305733324,1.4542943785163711,0.10790363722971583,Iris-setosa
5.529487513805053,3.035821121325993,4.40156421771218,1.240077121798692,Iris-versicolor
7.33826838325294,3.0325738833259916,6.427788974123946,2.36450067068433,Iris-virginica
6.485412411904803,3.108303961182127,4.934086785961807,2.005806432757857,Iris-virginica
4.777396920492366,3.396832324832111,1.8230930431073935,-0.08214643484793277,Iris-setosa
4.5601272130374255,3.1428479858045106,1.5410015162790391,0.2064344422323212,Iris-setosa
6.385716366568147,2.6665878700281835,4.796710550888816,1.4350297529208984,Iris-versicolor
5.981159555671093,2.55235787159964,5.31117332988627,1.739567238871778,Iris-versicolor
5.222360096285062,3.3078444260261786,1.5966183166980028,0.3894556424090752,Iris-setosa
4.614914556887483,2.76815763672607,1.097449250252606,-0.03587630910221665,Iris-setosa
4.816075397157577,3.5179654772905065,1.356754705667909,0.029294374557607472,Iris-setosa
7.514523728475247,3.213728015716309,6.20306748196767,2.4109444541657297,Iris-virginica
6.467766141799724,2.8143211597105835,5.499700682227351,1.7649568917808556,Iris-virginica
6.473977974382175,2.7924113288802737,5.077451373885063,2.0989269377494706,Iris-virginica
7.253999421836423,3.161937527019678,4.996578581200945,1.4779191930771791,Iris-versicolor
5.999360598248779,2.861340743414046,5.350214121283192,2.008038122496244,Iris-virginica
6.645656027704791,3.188043303667209,4.4670009141840135,1.269862825976804,Iris-versicolor
5.20615586138348,2.5289490285541825,3.8499576590856526,1.3602251114355062,Iris-versicolor
5.407236981945648,2.999276060417933,3.708840381691245,1.4405909517741717,Iris-versicolor
5.280843816058342,3.0426681479847075,1.7025279699565372,0.5741893686511033,Iris-setosa
7.078126405360592,3.039508819184156,4.404006465087532,1.4263271011012404,Iris-versicolor
5.078299958916138,2.6913188414849754,3.0403132624589775,0.8510554456436433,Iris-versicolor
6.4123103036268585,2.9793695324153626,4.673931194446559,1.8834197483219106,Iris-virginica
6.224782230683958,3.4560324026410316,5.61947408032882,2.543365529513896,Iris-virginica
4.9856726626219405,2.977677778620473,1.3658862143680686,-0.10632601443128906,Iris-setosa
6.10828885398017,2.9871923497572146,5.8821434643582435,1.9089480255265003,Iris-virginica
7.735089298323815,4.009750081053615,6.131168555416994,2.051211350083393,Iris-virginica
8.173623419058881,4.021445625580982,6.466545180018539,2.2022070007257892,Iris-virginica
6.765979128691349,2.7214379068953467,5.606861368800775,1.8649421315375778,Iris-virginica
5.378861751323386,3.024876628557108,4.212151769338441,1.536293285368326,Iris-versicolor
7.169150902641311,3.344855692264654,4.543744595753912,1.1538628990431574,Iris-versicolor
6.873491586318622,3.167245492959508,5.1081571450756655,1.829322086581751,Iris-virginica
5.6605504936640445,3.500385692171587,1.7348027890684783,-0.04921100392794675,Iris-setosa
4.84013375582976,3.295850576019382,1.6413473594677512,0.10262581614813845,Iris-setosa
6.224183073113445,2.9811087224613555,4.101344297740387,1.2479809770411865,Iris-versicolor
6.838707467845384,3.254528791398567,5.213480735426947,2.3355837564215483,Iris-virginica
5.522989926758404,3.524612539167739,1.5510064942015442,0.26894961524816546,Iris-setosa
5.530595992415629,2.9932194374945196,5.1926906696573445,2.1760307350516177,Iris-virginica
5.560852086123325,3.1682088041468477,4.353601112933531,1.6442963423521948,Iris-versicolor
6.039300713267854,2.6284052468693555,4.968019731580031,1.9337126486411016,Iris-virginica
4.216244042263726,3.002680346039069,1.5941724128167318,0.07508433231248793,Iris-setosa
6.166978569902456,2.551212651940355,5.038517528672848,1.8454381440041403,Iris-virginica
5.040443422079217,3.561806914064061,1.3390717947529398,-0.018129487883640022,Iris-setosa
7.257281597946484,3.25466549085463,5.845905505976196,2.032677675055802,Iris-virginica
5.305046890919197,2.830717017704236,3.876099015725509,1.4897872036531785,Iris-versicolor
5.630928737152049,2.5994623456411006,4.957135708393584,2.108266687019497,Iris-virginica
7.075410596547999,3.009752364948956,5.547101512747627,1.6863526005819647,Iris-virginica
6.291321623371803,2.4691779677011843,3.912272265338469,1.005126938280514,Iris-versicolor
6.427577989881416,3.2225172896407743,5.802418772592524,2.4685933408057057,Iris-virginica
6.520877858107786,2.925509695379399,5.243864642720044,1.9382851188113726,Iris-virginica
5.658411528735284,3.0149181567344066,4.166504850271538,1.4595222931305676,Iris-versicolor
5.8846742308925215,2.940925055029526,4.625608979341977,1.9846417383625015,Iris-virginica
4.341169185214186,3.0553300057881847,1.5819171873585023,0.3104257009341991,Iris-setosa
4.8166448703785125,2.19737371879336,3.2144251396639505,0.9215097763837041,Iris-versicolor
5.536570332610048,2.8051727231255694,5.100677718071684,2.016252136560244,Iris-virginica
6.073169263832402,3.069725669455587,4.057804469202522,1.342812626263564,Iris-versicolor
5.070932513954859,3.687050393501528,1.8994314757896258,0.12826819239418336,Iris-setosa
6.029980315412024,3.301950800855886,4.798490584304321,1.3052319399677061,Iris-versicolor
6.866501707151882,3.0827510353030627,5.394000996505149,2.31938032470243,Iris-virginica
4.780729394970076,3.3584089649497093,1.8676582219864717,0.3521768712000174,Iris-setosa
4.654366914640848,3.2315892235205053,1.6144544741926639,0.08623036631953607,Iris-setosa
4.751487273912519,3.209498006195154,1.3607381740031521,0.25292912532225514,Iris-setosa
5.510373844859766,3.617945893672974,1.060313942173685,0.04539027567997178,Iris-setosa
4.778411796959346,2.3420524535051803,3.566761314070411,0.8363006072576062,Iris-versicolor
6.185765487288686,2.6646592389753265,4.424877123090471,1.4672176781694248,Iris-versicolor
4.7396977803543106,3.198534511689544,1.5539592183659903,-0.05164028132768239,Iris-setosa
4.946573994305006,3.364926626033847,1.7565588517454795,0.2533489200061546,Iris-setosa
5.204922887842615,2.1016882006825206,3.6280741094478755,0.8276314777138795,Iris-versicolor
4.609625362197625,2.3911191081749887,3.2006755140982532,1.1896088796360902,Iris-versicolor
5.3700470064593935,3.2153880087571993,1.8547935786792238,0.7700483731920158,Iris-setosa
6.109870707562311,2.710205315215994,5.66125527536142,1.7005195904092139,Iris-virginica
5.863023760881427,3.032774031307033,4.269907852027497,1.5088037104261776,Iris-versicolor
5.00445498595829,3.03170164743047,1.652249425934623,0.31597557136820253,Iris-setosa
7.105735233384341,3.395971604219325,5.28432215410907,2.067636638760811,Iris-virginica
5.808206523901815,2.700925484835459,4.299811353982916,1.6549232862445875,Iris-versicolor
5.570774908773685,3.035021102256525,4.609779842813467,1.350775277568682,Iris-versicolor
6.013803584668129,2.680855936134713,4.72256453568336,1.2308513012472952,Iris-versicolor
5.690945790517456,3.0792999371860503,3.824691204264274,1.3944842383828884,Iris-versicolor
7.810094314555024,3.5391034715371887,6.517680649086854,1.973274919814337,Iris-virginica
6.297085417176149,3.371491729985126,5.613382702967621,1.9592015975595656,Iris-virginica
6.546620082872757,3.1725212596486645,4.952341473828763,1.8337535031837209,Iris-virginica
5.710112851571824,2.12167340349035,4.14066387255797,1.2186518139820457,Iris-versicolor
5.062135213568171,3.2326660305021084,1.426136577857819,0.4117188922928555,Iris-setosa
6.655397997437248,2.9374164111973524,4.6970324557726935,1.5526213832253792,Iris-versicolor
7.34790563620691,2.907400663854562,6.11302364324773,1.8214099661707297,Iris-virginica
6.4319754149441035,2.944243643465311,5.766876098171001,2.49437123027153,Iris-virginica
4.853668561603635,2.181048909973367,3.363539251704246,1.2550517562857908,Iris-versicolor
5.442372187319523,3.496430202442228,1.2679590453009775,0.07182828929518228,Iris-setosa
4.314538960261203,3.1271273925750944,1.6001324876425813,0.39341241690248807,Iris-setosa
5.918816957683552,4.104186139722199,1.0343124046966012,0.32780694499273727,Iris-setosa
5.151056261381792,3.063906116710991,1.4773306691491046,0.31341720573639337,Iris-setosa
5.590269808399831,2.5379241819259084,3.8129942745783048,1.101102714824288,Iris-versicolor
6.717514574961773,3.344011132732782,4.215420126292086,1.5520865729898545,Iris-versicolor
,3.431751151455545,1.1924147782173355,0.4295403649521699,Iris-setosa
4.875167874580463,2.828594003173978,1.465381420710407,0.24663498234537112,Iris-setosa
4.965119239387663,1.9906451168048964,3.657786652806409,0.9522267607780583,Iris-versicolor
5.53666283882643,3.2356967416948597,3.981592515870075,1.4899455958933443,Iris-versicolor
4.956110245235711,2.4321627442465372,3.4622507359236177,1.2816622359412069,Iris-versicolor
4.828188718623282,2.6897149138533223,3.026897463670645,0.8084684687241873,Iris-versicolor
5.016997031008978,3.101960023712897,1.3479502030588928,0.24451176679160574,Iris-setosa
5.85779548041061,2.617262742226267,4.314644834933339,1.7330958577786097,Iris-versicolor
5.278841151781655,3.2710892120068324,1.224781029778158,0.31789913095672273,Iris-setosa
5.682657800742469,2.4939662087895833,3.8396628628832303,1.061400565143443,Iris-versicolor
5.548257324273083,2.445297214533901,3.9844808930477162,1.1139011447256142,Iris-versicolor
4.91156043354291,3.038921226474996,1.6629677252291186,0.275971018403954,Iris-setosa
4.856255018438607,3.5144314003915573,1.3511036395182288,0.439768560363039,Iris-setosa
6.481802217607995,2.912405212265088,,1.7854756292529803,Iris-versicolor
4.611980215993953,2.7386926964780245,1.5533447598453731,0.3007143763924697,Iris-setosa
6.782652025437232,2.7030591247148936,5.743509306880443,1.9219338585468635,Iris-virginica
4.835826144953189,3.7582405801012753,1.0355261963630282,0.11456427116749537,Iris-setosa
6.086644942468003,2.2926797678915216,3.822353884233772,1.2758661156774187,Iris-versicolor
7.401883645781824,2.582966926315878,6.967991748014983,1.8173803478976327,Iris-virginica
6.5730949981270195,2.455775843583588,5.5694581552841225,1.7998376659458672,Iris-virginica
4.7552604939698195,2.2693950493967003,3.37564553361775,0.9584273626878257,Iris-versicolor
5.89777755903156,2.561179714577483,4.1915539675361595,1.292259140807909,Iris-versicolor
5.397606972129584,3.325240528133834,1.349381966761865,0.43215388452442105,Iris-setosa
4.7995607792932224,2.4560350220925766,4.301452437606384,1.9827261778556262,Iris-virginica
4.712285511026717,2.4531426587542504,1.4241457973809397,0.07445704960943245,Iris-setosa
4.939357394185308,3.748788035349368,1.517919081855435,0.5501341432022182,Iris-setosa
5.243372647403725,3.3836445893903653,1.6302109234248265,0.28427365241760094,Iris-setosa
6.620682263992544,3.129844935255558,5.320820414215496,2.0559986852523937,Iris-virginica
6.538817862747008,2.7937352291511166,5.169715698243261,1.6633205585446613,Iris-versicolor
6.733148271016423,3.2559186681845635,4.641468036508028,1.2132134673512283,Iris-versicolor
4.839672778975358,3.1447357497040853,1.411415606346561,0.25733020023510245,Iris-setosa
4.903735073706752,2.143477526717796,3.4258140983262555,0.8997290955456307,Iris-versicolor
7.360472257252356,,6.001254112853301,2.077370006380426,Iris-virginica
6.716583378598785,2.9996487041244815,5.587284074712183,1.6734084642742855,Iris-virginica
5.247158533211457,2.670698387876225,3.6691834571725854,1.646784153076267,Iris-versicolor
6.451444300111926,2.172451367008591,4.639512794490725,1.0281594084086694,Iris-versicolor
5.578251829322479,3.9946222759447236,1.2476546538289672,0.22550750465369812,Iris-setosa
5.814107532863148,2.7033253397557218,5.206870008451844,2.2666322535275323,Iris-virginica
4.301259628045776,3.3241390264790383,1.2313469125851522,0.3785279936902192,Iris-setosa
4.606346621774899,3.294481870128176,1.455588287178572,0.13269761563290214,Iris-setosa
5.78188004719978,2.8155140096805478,5.033309918228666,1.6995211989240755,Iris-virginica
