SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
7.3232098005899715,3.2228259416718217,6.129120364800505,1.5491104623232463,Iris-virginica
5.05095425567243,3.200158612400847,2.0470733436473862,-0.07860188145665442,Iris-setosa
7.708840889808345,3.7122572290887623,6.317225485593212,1.8140663187546116,Iris-virginica
,2.9321046255456564,5.4289673397471345,1.7000243489583775,Iris-virginica
4.97858013367217,2.816697930588828,1.4912243582451876,0.1487362202270245,Iris-setosa
6.598865882398431,3.3381111753158828,5.805416228460259,2.691107551161519,Iris-virginica
6.261195186176619,2.7849744416919555,3.9291867530833318,1.4537517019282835,Iris-versicolor
4.981686151316346,3.7509923008354327,1.4285555747730545,0.32612640670914783,Iris-setosa
5.996450656570198,3.5260297172880644,1.733605615628065,0.13618558096229796,Iris-setosa
5.20670754152597,2.330740145129467,3.925504375255597,1.0262877960561756,Iris-versicolor
6.312695208523648,2.7785642588694315,4.444591329920082,1.212408438437294,Iris-versicolor
7.488511378532451,2.7459041594223454,6.2989679829706535,1.7943845374546434,Iris-virginica
5.763811574035481,2.7374886058469325,4.92071316282829,1.9818678920162427,Iris-virginica
5.085394712918994,3.6736944595422147,1.3977255850694594,0.019016405384337687,Iris-setosa
5.059089314942922,3.850568468918196,1.7406775061727682,0.25383780743653084,Iris-setosa
6.494706711238526,3.2244060633896185,5.931606682175575,2.348054990524012,Iris-virginica
4.683494267262681,3.2751662594047493,1.3106819103356715,0.045814658711150424,Iris-setosa
6.854008554988285,3.0594772027057404,5.730584008602034,2.2490374488753773,Iris-virginica
5.771088501160131,3.0514774623079552,4.6228376555186514,1.7024302681168442,Iris-versicolor
5.2941255926408015,4.023826846578541,1.6692124796582877,0.10504577284226996,Iris-setosa
4.914544796509491,3.330598413181443,1.366403564458786,0.2884171858466533,Iris-setosa
4.662582114072066,2.86168891880201,1.5837000056392603,0.2262588380796322,Iris-setosa
4.861193705482164,3.474568922425062,1.456698195097874,0.3865378494124332,Iris-setosa
6.094759089493203,2.5361823110029316,5.270808095255101,1.8596642002978387,Iris-virginica
4.367549778322887,3.2682928506635918,1.2137020843657005,0.43126984160213155,Iris-setosa
5.170004553165048,3.5419946756095184,1.69497819608817,0.03374848383002138,Iris-setosa
4.6470539245498,2.997207882016985,1.541376266470579,0.20696760052631197,Iris-setosa
6.169890398152939,2.9768879721559833,5.304469131374535,2.3069112342026568,Iris-virginica
6.137952750260181,3.233673466297916,5.739977301552637,2.1686956168638636,Iris-virginica
4.735133033681815,3.1276106593916744,1.5236683319796338,0.32469787874840933,Iris-setosa
5.3393755814161254,3.5885119318956336,1.7544933360580905,0.4577652467462948,Iris-setosa
5.449361048153643,2.5648272401757306,4.607935656229844,1.4924571939199347,Iris-versicolor
4.662460080000061,2.4534278267312697,1.516720672157823,0.18279064370352427,Iris-setosa
5.605697031986974,3.759060948259322,1.7040890393101273,0.3021886329487387,Iris-setosa
7.0503343393518385,3.428726704835074,5.659300339864054,2.220735102106407,Iris-virginica
5.844166795270942,2.444246558002264,5.0617344591222135,1.5948144579549302,Iris-virginica
4.983382238756011,3.104698848777068,1.1665276425910351,0.19411260726758484,Iris-setosa
4.667051436965294,3.0439826371594125,1.157491957441568,0.4743420406946265,Iris-setosa
7.520031802567494,2.8387648025772645,6.351421378045489,1.9475954281763121,Iris-virginica
5.234706938160412,3.221930757120377,1.9988322516675925,0.7007829446057516,Iris-setosa
6.724986163718882,2.904325644235032,5.228341866324967,1.872918629464162,Iris-virginica
5.260089579786859,2.343645055050542,3.776858639680327,1.586618085795927,Iris-versicolor
4.889690353188557,1.7493297500483447,3.697704099485485,0.7126617546357878,Iris-versicolor
6.0190071030270555,2.448559129560521,4.943600503623375,1.9387571691382344,Iris-virginica
5.96117740397709,2.904678261351854,4.753627780696,1.3707877360030645,Iris-versicolor
5.127957910522541,3.8100392661704143,1.587398803812149,0.1800692116395421,Iris-setosa
4.522765749400659,2.735071562904983,1.6067222348443542,-0.11107553632405001,Iris-setosa
6.966885190474768,2.9879332213942167,6.05757033506703,2.3453723945612954,Iris-virginica
5.265589617520499,4.110464987477274,1.1273154668261676,0.11730239432351691,Iris-setosa
5.984855239774308,2.920867275326193,4.075635230463551,1.4349759839049878,Iris-versicolor
5.7709725207113305,3.8416021723516947,1.6746551328610708,0.4203787011141851,Iris-setosa
6.461394569845266,3.0079898032901333,5.687426134352554,1.6936140783476252,Iris-virginica
6.238265702685508,2.959215167485186,4.6629485240368584,1.5447130378891485,Iris-versicolor
5.631438335353118,3.5434519337540364,1.676826035088125,0.2808282635368488,Iris-setosa
6.566751161211523,2.8000866648014373,5.382772686862566,2.4852998670714967,Iris-virginica
6.156659791134895,2.7990162978468733,4.446142663229207,1.2605496117793802,Iris-versicolor
5.716387837389343,2.6082983742976844,4.79352401760604,1.788378226163052,Iris-virginica
5.349148521159425,4.135725854209607,1.648406685698194,0.004029609568039161,Iris-setosa
6.574112309373941,2.6510598637119136,5.144000820294163,2.007009813768193,Iris-virginica
5.927119922595315,3.0632769090366816,4.694142360676069,1.2312216077735267,Iris-versicolor
5.754973201016255,2.62805467500865,3.5967435694622,1.2807866128833556,Iris-versicolor
6.566968316289037,3.18229509738427,5.490495040334246,1.6888242773503668,Iris-virginica
6.9334734701376375,3.1515543025957133,4.87560123589698,1.6057840453800245,Iris-versicolor
4.759039988107616,3.2421965092696916,1.4678964326327766,-0.11795065844807798,Iris-setosa
6.963030843857412,3.0622296884926463,5.407776207476896,1.8209570879449397,Iris-virginica
5.129759461410796,3.467567459381453,1.710372396780391,0.31875889055682854,Iris-setosa
5.63791822119243,2.5899236687743974,4.233331066038391,1.3118658570508097,Iris-versicolor
6.381675997181054,3.302650421447183,5.007504159649662,2.272233935248895,Iris-virginica
6.821640539673564,3.176384337561275,5.826659825618967,2.6831919041543815,Iris-virginica
4.693515161259619,2.3041372210237263,1.2874474618219462,0.3289806709403162,Iris-setosa
7.103397997463944,3.0775510048709425,6.383979357374133,1.6577616613721065,Iris-virginica
5.247681540683583,3.6297682265812776,1.6277395025864307,0.20785887794259622,Iris-setosa
5.815852473470095,2.5441908422073305,4.758860277685741,1.9963713234076916,Iris-virginica
5.098610821678915,3.41204742849895,1.5321883528901186,0.017651538564251,Iris-setosa
5.809657714742649,3.2986210262669493,4.886566437537477,1.8916444289864545,Iris-virginica
6.976074876504959,3.3699941218784626,5.609929555963537,2.32850185803776,Iris-virginica
6.246337463073294,2.207663375406285,5.252689452013526,2.154869102322584,Iris-virginica
6.559242335130611,3.2778255839903445,4.421576834372379,1.682806986333932,Iris-versicolor
4.3016997351170145,3.6242379067105754,1.6991287485905178,0.10214596421283789,Iris-setosa
7.101004052046376,3.0183609241738427,5.604050942529861,2.3117569483694678,Iris-virginica
6.499365162179456,2.7203223826455343,5.387077890475379,2.2695043571298052,Iris-virginica
5.161501730623135,2.526597254003227,4.079719737471522,1.2450439123422266,Iris-versicolor
5.7418922458874535,2.219374087665307,3.7773544556849785,1.2109783581908966,Iris-versicolor
5.934022396333699,2.971188586523596,4.553801302455156,1.0940322745066178,Iris-versicolor
6.663725634289495,2.8416795325670927,5.775385388744135,2.01317513437305,Iris-virginica
7.709843990736646,3.8752182423784696,6.4149325290799215,2.0605210698430083,Iris-virginica
5.373656666974889,3.3095836504840896,1.415977479154451,0.4749504636352998,Iris-setosa
5.367256774621531,2.800745550934111,4.316537651183752,1.7533969464088666,Iris-versicolor
6.812772050389441,2.8332806161839987,4.4973268664280095,1.4920089958349054,Iris-versicolor
7.584658872933099,3.0697717683057357,6.5159842325656285,1.5475775468773803,Iris-virginica
5.493695877806426,2.6588936468501783,4.320227334189179,1.3679500086810221,Iris-versicolor
6.677993802014096,2.699621369967876,4.784620665628552,1.4589608501047175,Iris-versicolor
5.313654651231032,2.3742662730681126,3.1078965931306217,1.1496331720540347,Iris-versicolor
7.24269466065087,3.0865633416249545,5.761496632157673,1.8443142171876732,Iris-virginica
6.338247745605771,2.850595581427636,5.7715978939171935,2.1098303082391987,Iris-virginica
4.819810764095233,3.2143001396656685,1.1097415966802047,0.07311496491992725,Iris-setosa
7.243721475280389,3.0452791476437673,5.6925769951505085,1.8336689685034255,Iris-virginica
5.963931379403349,3.182380239456278,4.307508827409686,1.4712630857740998,Iris-versicolor
6.327188733346602,3.0124059017967486,4.433064581962836,1.181470478237137,Iris-versicolor
5.3201026844777015,2.6990285617671343,3.8424630297180804,1.2026248326234183,Iris-versicolor
4.735421200091482,3.5771515182132867,1.226872205029958,0.01339243720850386,Iris-setosa
6.54536552932728,2.9637698208164616,5.162317271252498,2.2513402165079794,Iris-virginica
5.231710361908801,3.788163162392809,1.2390151617955432,0.5143806612934987,Iris-setosa
4.451537508612231,3.167555525301638,1.7449895089182437,-0.09192732228825412,Iris-setosa
5.590530414196966,3.033701387894363,5.354294090472509,2.1890054741397216,Iris-virginica
5.508900165404329,2.512817022059807,5.030373211899805,1.7023593507568189,Iris-virginica
5.858406216340638,4.0025125300399225,1.4800482758920168,0.3877123150848388,Iris-setosa
5.450890095903278,2.639581638674261,3.858576960276864,1.4735131673668536,Iris-versicolor
7.1106923260194845,3.209232707459739,4.588342750992545,1.150923645894306,Iris-versicolor
5.53595668562619,2.3170726498596332,3.9413876487875963,1.1990264275869733,Iris-versicolor
6.4093678004758745,3.0426504123173017,5.1057931717343665,2.0539426686719686,Iris-virginica
4.583754956812015,3.0088839114798343,1.5582579691729261,0.012042012857730766,Iris-setosa
4.637274970483916,3.2597749886491085,1.318599107781393,0.0634142889186316,Iris-setosa
5.688401070209422,2.5080845117324686,3.3244000841233032,1.2588554653005841,Iris-versicolor
5.298021844132267,3.2302771800894132,1.396473057396081,0.33735550666575226,Iris-setosa
5.489990255393265,3.9023952242859,1.337602363456388,0.014564410367431252,Iris-setosa
6.210539427863147,2.6226454282238167,4.123520921598353,1.3378195354048779,Iris-versicolor
5.511401609244134,2.5083272758163537,5.190630324740835,2.226018238642248,Iris-virginica
7.901786120081696,2.6643252611054895,7.109261137624812,2.5218460533114246,Iris-virginica
5.388851063910007,2.7225031497323022,5.003820029935175,2.2915647099537604,Iris-virginica
5.06030357719109,2.0221692192564946,3.2358592609749337,1.150152371370116,Iris-versicolor
6.27208401339303,2.8800308881084784,4.78564657143296,1.7342883776950595,Iris-virginica
6.979530904311214,3.0593511914589997,4.8579583862509805,1.490078608451328,Iris-versicolor
6.321382457457524,3.136861262642131,5.198599605867906,2.1265320201961444,Iris-virginica
6.281291410648917,2.954620359726937,4.850461832525799,1.5644365825432878,Iris-versicolor
6.06017981994589,2.260099463135167,4.096774656285198,0.7742911262883272,Iris-versicolor
4.704700344278825,2.743730964138167,1.5032080825943126,0.030008265500863357,Iris-setosa
6.321327162569777,2.9316800905148463,4.763207383080199,1.4289087319837837,Iris-versicolor
4.588641282673977,3.617102905592907,1.553854470994993,0.08462622638385198,Iris-setosa
7.152589874492688,3.3575727810234164,5.7641325372957315,1.6623263914491846,Iris-virginica
4.4968420746911395,3.303767642986012,1.392440078597645,0.27901580785091096,Iris-setosa
4.860950826612827,3.3865292718440463,1.88697355837727,0.4838735608412663,Iris-setosa
5.449197953161745,2.9613320089976938,4.3087595602788245,1.2400159130689454,Iris-versicolor
4.90860922947369,3.198160473459142,1.2846890854068074,0.2845859628744548,Iris-setosa
4.979518111854268,3.1905984660248565,1.216369997528756,0.43791632290811355,Iris-setosa
6.278627510845647,2.9298774222537753,4.679487060363588,1.7205212911237968,Iris-versicolor
5.25944280044808,2.1020681135645134,3.590791521621324,0.9187444121377449,Iris-versicolor
5.155378290171226,3.2813087451532432,1.7408247477383199,-0.033089907566143745,Iris-setosa
6.221826784887826,2.7809320106162416,4.980121407218998,1.5464539991628492,Iris-virginica
5.844675301547643,3.1659282268522304,4.671602067006001,1.4088301837880493,Iris-versicolor
4.807480014014636,2.860934773210804,1.5447747339148377,0.14891712593393466,Iris-setosa
4.901572183003874,3.62978675658872,1.3838460200662868,0.1951253377457692,Iris-setosa
7.628125940177337,3.694943305093649,6.4439469535650735,2.228072047273296,Iris-virginica
5.109160422639527,1.7151580516283345,3.57476755648755,1.0184267142570338,Iris-versicolor
5.491790627328923,3.527848473863282,1.7960424682037046,0.03518368794828167,Iris-setosa
5.883308665642425,2.9626796013716663,3.966898493796932,0.8086904244205686,Iris-versicolor
6.582604260542615,2.9725662928935837,4.452989433168825,1.4844274317410318,Iris-versicolor
6.895723953369674,2.919543627145698,4.870816438934468,1.4883796134914506,Iris-versicolor
6.453066451362177,2.7841947714996467,5.1223617617753145,1.9481237519088141,Iris-virginica
5.756488751098029,3.0778823436088207,4.6093796899233785,1.4456804069702163,Iris-versicolor
4.696179632152435,3.1756205965480397,1.5225697639704154,0.1824496346601208,Iris-setosa
5.214772806607847,3.2263851816274096,1.8848646347532525,0.3406703974139221,Iris-setosa
6.082713924330735,2.496760450619287,4.948008424277185,1.9048897948541699,Iris-virginica
7.073422462747217,2.976037045686332,5.194651893182,1.8145470616194623,Iris-virginica
4.6542815489128735,2.74476494808628,4.343741564838627,1.9006488433133908,Iris-virginica
6.640817819793192,3.061590419726581,4.917412299753828,1.7962830708679618,Iris-versicolor
5.882149018907142,3.5222512244409243,4.319546085469425,1.4041564131417592,Iris-versicolor
5.778032993694339,3.030786648706353,5.110248533155206,1.6645178295570793,Iris-virginica
4.833771286859347,1.7690101145119397,3.7209029468174424,1.0734717889159304,Iris-versicolor
6.592362152257553,3.273655030945283,4.737263532578144,1.509421007251496,Iris-versicolor
5.55476715687184,3.981121863942098,1.4329334691357085,0.49989983840582775,Iris-setosa
4.3930349248372575,3.6037713982332824,0.875313021761004,0.12899041816421622,Iris-setosa
6.7461425635852645,2.7370883187254744,5.733445919923397,1.5697398431423117,Iris-virginica
6.3670471685465495,3.423422462970883,5.34743086724518,1.7863871323327962,Iris-virginica
6.644669687019317,2.830135201189587,5.029002972331539,2.590720632076346,Iris-virginica
6.624264196978275,2.903820238527107,4.663911996343796,1.2578457858300809,Iris-versicolor
7.814703190216493,3.9231906617567467,6.744662374572872,2.2766323894732015,Iris-virginica
6.571118297973247,3.0869984561770543,4.635412119853769,1.5861141917442567,Iris-versicolor
4.696777118153476,3.0489831039210613,1.1181458055794273,0.10630447154547776,Iris-setosa
4.880164853863179,3.2668518784988794,1.8437727773645116,0.3685421394641957,Iris-setosa
5.182531733797174,3.281893450084168,1.8209079139727467,0.011786137084109916,Iris-setosa
5.516551550460544,2.240312672269737,4.1578867752199296,1.2332800025629254,Iris-versicolor
6.270453487618843,3.0101122588836944,5.11381914131805,1.4800904359806295,Iris-virginica
6.002829989928009,2.967085785256474,3.921184248607269,1.1622885523897635,Iris-versicolor
4.164573814501649,2.9960852442942114,1.692310464625492,0.3824740574436702,Iris-setosa
5.577707905766185,4.172729448614253,1.064077751956147,0.13367895909539948,Iris-setosa
5.768123310202193,2.695810327702809,5.219699603655531,1.877458980141823,Iris-virginica
5.549440917051493,2.661072045773076,4.31204932325284,0.8007421440822728,Iris-versicolor
4.869014740991995,3.2999514982880283,1.675973413996302,0.4908858818576114,Iris-setosa
6.6507636058059125,3.150610989395556,5.6819089416348705,2.131692569470565,Iris-virginica
